"","hh_id","pobre","pobre_ex","area","labor_def","other_def","rdpc","n_moradores","n_criancas","n_adultos","casal","idade","genero","raca","escolaridade","atividade","aposentadoria","dom_tipo","agua_adeq","esgoto_ad","banheiro","paredes","casa_tipo","densidade","fone_pc","geladeira","maquina_lavar","tv","computador","internet","carro","moto"
"99",2300533600407,"nao pobre","nao pobre ex","urbano",0,1230.15179613821,732.644136437295,3,0,3,"solteiro",84,"mulher","preto ou pardo","fundam incompleto","inativo","sim","casa","adequada","adequado","sim","adequada","proprio pago",1,0.666666666666667,"nao","nao","sim","nao","sim","nao","nao"
"100",2300533600507,"nao pobre","nao pobre ex","urbano",1120.58807841162,0,1044.18434579264,2,0,2,"casado",35,"homem","preto ou pardo","medio completo","ativo ocupado","nao","casa","adequada","adequado","sim","adequada","proprio pago",0.666666666666667,1,"sim","sim","sim","nao","sim","nao","nao"
"101",2300533600607,"nao pobre","nao pobre ex","urbano",0,42.0301863680556,504.905399770863,2,0,2,"casado",26,"mulher","preto ou pardo","medio completo","inativo","nao","apartamento","adequada","adequado","sim","adequada","alugado",0.666666666666667,1,"sim","nao","sim","nao","sim","nao","nao"
"102",2300533600707,"nao pobre","nao pobre ex","urbano",0,1640.20239485095,1328.44069845038,2,0,2,"solteiro",71,"mulher","preto ou pardo","fundam incompleto","inativo","sim","casa","adequada","adequado","sim","adequada","proprio pago",0.5,1,"sim","sim","sim","sim","sim","nao","nao"
"103",2300533600807,"pobre","nao pobre ex","urbano",152.807465237948,229.628335279133,191.217900258541,2,1,1,"solteiro",41,"mulher","preto ou pardo","fundam incompleto","ativo ocupado","nao","casa","adequada","adequado","sim","adequada","alugado",0.5,2,"sim","nao","sim","sim","sim","nao","nao"
"104",2300533600907,"nao pobre","nao pobre ex","urbano",1324.33136539555,973.870171942753,1081.05733276865,5,1,4,"solteiro",54,"mulher","branco","medio completo","ativo ocupado","sim","casa","adequada","adequado","sim","adequada","cedido",0.555555555555556,1.25,"nao","sim","sim","sim","sim","sim","sim"
"105",2300533601007,"pobre","pobre ex","urbano",0,451.055658584012,90.2111317168024,5,4,1,"solteiro",30,"mulher","preto ou pardo","fundam incompleto","inativo","nao","apartamento","adequada","inadequado","sim","adequada","alugado",1.25,1,"sim","nao","sim","nao","sim","nao","nao"
"106",2300533601207,"pobre","nao pobre ex","urbano",0,0,187.939857743338,6,1,5,"casado",44,"homem","branco","fundam incompleto","inativo","nao","casa","adequada","inadequado","sim","adequada","proprio pago",2,0.2,"sim","nao","sim","nao","sim","nao","nao"
"107",2300533601407,"nao pobre","nao pobre ex","urbano",967.780613173671,0,645.187075449114,3,1,2,"casado",36,"mulher","preto ou pardo","medio completo","ativo ocupado","nao","apartamento","adequada","inadequado","sim","adequada","alugado",1,0.5,"sim","sim","sim","sim","sim","nao","nao"
"108",2300563520107,"pobre","nao pobre ex","urbano",0,177.471162929567,293.886213107652,4,2,2,"casado",43,"mulher","preto ou pardo","medio completo","inativo","nao","casa","adequada","adequado","sim","adequada","proprio pago",0.8,0.5,"sim","nao","sim","nao","nao","nao","nao"
"109",2300563520207,"nao pobre","nao pobre ex","urbano",99.807368950104,1784.73824867022,1127.21871729063,3,0,3,"casado",62,"homem","preto ou pardo","fundam incompleto","ativo ocupado","sim","casa","adequada","adequado","sim","adequada","proprio nao pago",0.428571428571429,0.666666666666667,"nao","sim","sim","sim","sim","sim","nao"
"110",2300563520307,"nao pobre","nao pobre ex","urbano",1996.14737900208,0,1052.9677424236,4,2,2,"casado",42,"homem","preto ou pardo","fundam incompleto","ativo ocupado","nao","casa","adequada","adequado","sim","adequada","proprio pago",0.666666666666667,1.5,"nao","sim","sim","sim","sim","sim","sim"
"111",2300563520507,"pobre","nao pobre ex","urbano",0,0,271.827650483638,4,1,3,"casado",61,"homem","preto ou pardo","fundam incompleto","inativo","nao","casa","adequada","adequado","sim","adequada","proprio pago",0.666666666666667,0.666666666666667,"sim","nao","sim","nao","nao","nao","sim"
"112",2300563520607,"nao pobre","nao pobre ex","urbano",998.07368950104,1000.65661358027,1499.69345833079,2,0,2,"casado",67,"homem","preto ou pardo","fundam incompleto","ativo ocupado","sim","casa","adequada","adequado","sim","adequada","proprio pago",0.5,0.5,"sim","sim","sim","nao","nao","nao","nao"
"113",2300563520707,"nao pobre","nao pobre ex","urbano",299.422106850312,0,648.747898175676,2,0,2,"casado",30,"mulher","preto ou pardo","medio completo","ativo ocupado","nao","casa","adequada","adequado","sim","adequada","cedido",0.4,1,"nao","sim","sim","sim","sim","nao","sim"
"114",2300563520807,"nao pobre","nao pobre ex","urbano",1497.11053425156,0,748.55526712578,2,0,2,"casado",43,"homem","preto ou pardo","medio completo","ativo ocupado","nao","casa","adequada","adequado","sim","adequada","proprio pago",0.5,1,"sim","sim","sim","nao","nao","nao","nao"
"115",2300563520907,"nao pobre","nao pobre ex","urbano",2495.1842237526,0,1846.43632557692,2,0,2,"casado",45,"homem","preto ou pardo","superior incompleto","ativo ocupado","nao","casa","adequada","adequado","sim","adequada","alugado",0.333333333333333,1,"sim","sim","sim","sim","sim","sim","nao"
"116",2300563521007,"nao pobre","nao pobre ex","urbano",499.03684475052,1353.59361556449,1852.63046031501,1,0,1,"solteiro",79,"homem","branco","fundam incompleto","ativo ocupado","sim","casa","adequada","adequado","sim","adequada","proprio pago",0.125,1,"sim","sim","sim","nao","nao","nao","nao"
"117",2300563521107,"nao pobre","nao pobre ex","urbano",4990.3684475052,0,4990.3684475052,1,0,1,"solteiro",71,"homem","branco","medio completo","ativo ocupado","nao","casa","adequada","adequado","sim","adequada","proprio pago",0.142857142857143,1,"sim","sim","sim","nao","sim","sim","nao"
"118",2300563521207,"pobre","nao pobre ex","urbano",399.229475800416,0,365.960352817048,3,0,3,"casado",61,"homem","preto ou pardo","fundam incompleto","ativo ocupado","nao","casa","adequada","adequado","sim","adequada","proprio pago",0.5,1,"sim","sim","sim","nao","sim","sim","nao"
"119",2300563521307,"nao pobre","nao pobre ex","urbano",1497.11053425156,0,831.062692124533,3,0,3,"casado",51,"homem","preto ou pardo","fundam incompleto","ativo ocupado","nao","casa","adequada","adequado","sim","adequada","alugado",0.428571428571429,1,"sim","sim","sim","nao","sim","sim","nao"
"120",2300563521407,"nao pobre","nao pobre ex","urbano",1796.53264110187,0,598.844213700624,3,1,2,"casado",53,"homem","preto ou pardo","superior incompleto","ativo ocupado","nao","casa","adequada","adequado","sim","adequada","cedido",0.5,1,"sim","sim","sim","sim","sim","nao","nao"
"121",2300567070207,"nao pobre","nao pobre ex","urbano",3992.29475800416,0,2794.60633060291,5,3,2,"casado",39,"mulher","preto ou pardo","superior completo","ativo ocupado","nao","apartamento","adequada","adequado","sim","adequada","proprio pago",0.5,2,"nao","sim","sim","sim","sim","sim","sim"
"122",2300567070307,"nao pobre","nao pobre ex","urbano",4990.3684475052,0,4990.3684475052,1,0,1,"solteiro",59,"homem","preto ou pardo","medio completo","ativo ocupado","nao","apartamento","adequada","adequado","sim","adequada","alugado",0.125,1,"nao","nao","sim","nao","sim","sim","nao"
"123",2300567070407,"nao pobre","nao pobre ex","urbano",59884.4213700624,32586.5129672933,28482.379665407,4,1,3,"casado",59,"homem","branco","superior completo","ativo ocupado","nao","apartamento","adequada","adequado","sim","adequada","proprio pago",0.285714285714286,1.33333333333333,"nao","sim","sim","sim","sim","sim","nao"
"124",2300567070507,"nao pobre","nao pobre ex","urbano",49903.684475052,20950.621183126,23950.1277334333,3,0,3,"casado",76,"homem","branco","superior completo","ativo ocupado","sim","apartamento","adequada","adequado","sim","adequada","proprio pago",0.25,1,"nao","sim","sim","sim","sim","sim","nao"
"125",2300567070807,"nao pobre","nao pobre ex","urbano",20759.9327416216,1253.32742181897,24807.8664940435,2,0,2,"casado",47,"homem","preto ou pardo","superior completo","ativo ocupado","nao","apartamento","adequada","adequado","sim","adequada","alugado",0.2,1,"sim","sim","sim","sim","sim","sim","nao"
"126",2300567071007,"nao pobre","nao pobre ex","urbano",0,6015.97162473108,5332.23617324716,3,1,2,"solteiro",74,"mulher","branco","fundam completo","inativo","sim","casa","adequada","adequado","sim","adequada","proprio pago",0.272727272727273,1.5,"nao","sim","sim","sim","sim","sim","nao"
"127",2300567071107,"nao pobre","nao pobre ex","urbano",1497.11053425156,2757.32032800174,6372.46979747168,2,0,2,"solteiro",30,"homem","preto ou pardo","superior completo","ativo ocupado","nao","apartamento","adequada","adequado","sim","adequada","proprio pago",0.166666666666667,1,"sim","sim","sim","sim","sim","sim","nao"
"128",2300567071207,"nao pobre","nao pobre ex","urbano",5489.40529225572,0,5738.92371463098,2,0,2,"casado",36,"mulher","branco","superior completo","ativo ocupado","nao","apartamento","adequada","adequado","sim","adequada","proprio nao pago",0.25,1,"nao","sim","sim","nao","sim","sim","nao"
"129",2300567071307,"nao pobre","nao pobre ex","urbano",9980.7368950104,0,3243.73949087838,4,2,2,"casado",37,"homem","branco","superior completo","ativo ocupado","nao","apartamento","adequada","adequado","sim","adequada","proprio pago",0.5,1,"nao","sim","sim","sim","sim","sim","nao"
"130",2300567071407,"nao pobre","nao pobre ex","urbano",998.07368950104,0,1571.96606096414,4,0,4,"solteiro",61,"homem","preto ou pardo","fundam incompleto","ativo ocupado","nao","casa","inadequada","adequado","sim","adequada","cedido",0.8,1,"nao","nao","sim","sim","sim","sim","sim"
"131",2300570060207,"nao pobre","nao pobre ex","urbano",0,1023.07624378828,682.050829192188,3,0,3,"casado",79,"homem","branco","sem instrucao","inativo","sim","casa","adequada","adequado","sim","adequada","proprio pago",0.5,0.333333333333333,"sim","sim","sim","sim","sim","nao","nao"
"132",2300570060307,"pobre","nao pobre ex","urbano",0,0,272.167074196034,6,1,5,"casado",42,"mulher","preto ou pardo","fundam incompleto","inativo","nao","casa","adequada","adequado","sim","adequada","proprio pago",1,1,"sim","nao","sim","nao","sim","nao","nao"
"133",2300570060407,"nao pobre","nao pobre ex","urbano",0,1023.07624378828,682.392185960794,8,1,7,"solteiro",60,"mulher","preto ou pardo","fundam completo","inativo","sim","casa","adequada","adequado","sim","adequada","proprio pago",1.33333333333333,0.571428571428571,"sim","nao","sim","nao","sim","nao","nao"
"134",2300570060607,"nao pobre","nao pobre ex","urbano",0,1023.07624378828,511.538121894141,2,0,2,"solteiro",22,"mulher","preto ou pardo","medio completo","inativo","nao","casa","adequada","adequado","sim","adequada","proprio pago",0.5,1,"sim","nao","sim","nao","sim","nao","nao"
"135",2300570060707,"pobre","nao pobre ex","urbano",0,1331.63931931962,425.557270120967,6,2,4,"solteiro",82,"mulher","preto ou pardo","sem instrucao","inativo","sim","casa","adequada","adequado","sim","adequada","proprio pago",1.2,0.5,"sim","nao","sim","nao","sim","nao","nao"
"136",2300570060807,"nao pobre","nao pobre ex","urbano",0,1023.07624378828,1023.07624378828,1,0,1,"solteiro",70,"mulher","branco","fundam incompleto","inativo","sim","casa","adequada","adequado","sim","adequada","proprio pago",0.2,0,"sim","nao","sim","nao","nao","nao","nao"
"137",2300570061007,"nao pobre","nao pobre ex","urbano",2037.43286983931,0,765.127278406897,4,0,4,"casado",65,"homem","branco","medio completo","ativo ocupado","nao","casa","adequada","adequado","sim","adequada","proprio pago",0.666666666666667,0.5,"sim","nao","sim","nao","nao","nao","nao"
"138",2300570061207,"nao pobre","nao pobre ex","urbano",0,1023.07624378828,1023.07624378828,1,0,1,"solteiro",77,"mulher","branco","fundam incompleto","inativo","sim","casa","adequada","adequado","sim","adequada","proprio pago",0.166666666666667,0,"sim","nao","sim","nao","nao","nao","nao"
"139",2300570061307,"nao pobre","nao pobre ex","urbano",1426.20300888751,0,713.101504443757,2,0,2,"casado",35,"homem","preto ou pardo","superior incompleto","ativo ocupado","nao","casa","adequada","adequado","sim","adequada","proprio pago",0.333333333333333,1,"nao","sim","sim","sim","sim","sim","nao"
"140",2300570061407,"nao pobre","nao pobre ex","urbano",0,0,509.358217459827,3,1,2,"casado",46,"mulher","preto ou pardo","medio completo","inativo","nao","casa","adequada","adequado","sim","adequada","proprio pago",0.5,1,"sim","sim","sim","sim","sim","sim","nao"
"141",2300616950108,"nao pobre","nao pobre ex","urbano",0,149.326308031871,473.749125790371,8,2,6,"solteiro",59,"mulher","preto ou pardo","fundam incompleto","inativo","nao","casa","adequada","adequado","sim","adequada","proprio pago",0.888888888888889,0.833333333333333,"sim","sim","sim","sim","sim","nao","nao"
"142",2300616950208,"nao pobre","nao pobre ex","urbano",1990.33759061583,0,656.413337385099,5,1,4,"casado",40,"homem","preto ou pardo","medio completo","ativo ocupado","nao","casa","adequada","adequado","sim","adequada","proprio pago",0.833333333333333,0.75,"nao","sim","sim","nao","sim","sim","nao"
"143",2300616950308,"nao pobre","nao pobre ex","urbano",0,993.51770277205,795.584672067709,3,0,3,"solteiro",80,"mulher","preto ou pardo","fundam incompleto","inativo","sim","casa","adequada","adequado","sim","adequada","proprio pago",0.6,1,"nao","nao","sim","nao","sim","nao","nao"
"144",2300616950508,"pobre","nao pobre ex","urbano",993.178457717297,0,430.576365436557,3,0,3,"casado",44,"homem","preto ou pardo","medio completo","ativo ocupado","nao","casa","adequada","adequado","sim","adequada","proprio pago",0.75,0.333333333333333,"sim","sim","sim","nao","sim","nao","nao"
"145",2300616950608,"nao pobre","nao pobre ex","urbano",398.067518123165,0,1343.47787366568,4,1,4,"casado",45,"homem","preto ou pardo","medio incompleto","ativo ocupado","nao","casa","adequada","adequado","sim","adequada","proprio pago",0.5,1,"nao","sim","sim","sim","sim","sim","sim"
"146",2300616950708,"nao pobre","nao pobre ex","urbano",2495.88333863224,1294.16133627622,1802.51413010367,3,0,3,"casado",55,"mulher","preto ou pardo","superior incompleto","ativo ocupado","sim","casa","adequada","adequado","sim","adequada","proprio pago",0.5,1,"sim","sim","sim","sim","sim","sim","nao"
"147",2300616950808,"nao pobre","nao pobre ex","urbano",0,993.51770277205,993.51770277205,1,0,1,"solteiro",73,"mulher","preto ou pardo","fundam incompleto","inativo","sim","casa","adequada","adequado","sim","adequada","proprio pago",0.166666666666667,1,"nao","nao","sim","nao","nao","nao","nao"
"148",2300616950908,"pobre","pobre ex","urbano",0,0,0,1,0,1,"solteiro",52,"mulher","preto ou pardo","fundam completo","ativo desocupado","nao","casa","adequada","adequado","sim","adequada","proprio pago",0.25,0,"sim","nao","sim","nao","nao","nao","nao"
"149",2300616951008,"nao pobre","nao pobre ex","urbano",993.178457717297,0,993.178457717297,1,0,1,"solteiro",19,"mulher","preto ou pardo","fundam incompleto","ativo ocupado","nao","casa","adequada","adequado","sim","adequada","proprio pago",0.2,1,"sim","nao","sim","nao","sim","nao","nao"
"150",2300616951108,"nao pobre","nao pobre ex","urbano",0,993.51770277205,993.51770277205,1,0,1,"solteiro",72,"mulher","preto ou pardo","sem instrucao","inativo","sim","casa","adequada","adequado","sim","adequada","alugado",0.166666666666667,1,"sim","nao","sim","nao","nao","nao","nao"
"151",2300616951208,"nao pobre","nao pobre ex","urbano",0,993.51770277205,993.51770277205,1,0,1,"solteiro",66,"mulher","preto ou pardo","fundam incompleto","inativo","sim","casa","adequada","adequado","sim","adequada","alugado",0.25,1,"sim","nao","sim","nao","nao","nao","nao"
"152",2300616951308,"nao pobre","nao pobre ex","urbano",1194.2025543695,0,597.101277184748,2,1,2,"solteiro",35,"mulher","branco","medio incompleto","ativo ocupado","nao","apartamento","adequada","adequado","sim","adequada","alugado",0.666666666666667,1,"sim","sim","sim","nao","sim","nao","nao"
"153",2300616951408,"nao pobre","nao pobre ex","urbano",1990.33759061583,0,1293.71943390029,3,1,2,"casado",33,"mulher","preto ou pardo","superior completo","ativo ocupado","nao","casa","adequada","adequado","sim","adequada","alugado",1,1,"sim","sim","sim","sim","sim","nao","sim"
"154",2300646800108,"nao pobre","nao pobre ex","urbano",988.544861648315,0,988.544861648315,1,0,1,"solteiro",46,"homem","preto ou pardo","fundam incompleto","ativo ocupado","nao","casa","adequada",NA,"nao","adequada","proprio pago",1,1,"sim","nao","sim","nao","sim","nao","nao"
"155",2300646800208,"pobre","nao pobre ex","urbano",0,177.858305517,316.314413332537,4,2,2,"casado",26,"mulher","preto ou pardo","medio completo","inativo","nao","casa","adequada","adequado","sim","adequada","alugado",1.33333333333333,1,"sim","nao","sim","nao","sim","nao","nao"
"156",2300646800308,"pobre","pobre ex","urbano",0,88.4323418492345,88.4323418492345,1,0,1,"solteiro",43,"mulher","preto ou pardo","fundam incompleto","inativo","nao","casa","adequada","adequado","sim","adequada","proprio pago",0.25,0,"nao","nao","nao","nao","nao","nao","nao"
"157",2300646800408,"nao pobre","nao pobre ex","urbano",0,1983.26914978733,1155.36214741993,3,0,3,"solteiro",50,"mulher","branco","medio completo","inativo","sim","casa","adequada","adequado","sim","adequada","proprio pago",0.5,1,"nao","sim","sim","nao","sim","nao","nao"
